id,pond_id,total_seed,started_at,finished_at,area,size,berat,id2,harvested_at,status,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,84.98,558.2,5978,6/27/2021,Partial,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,84.98,0.66,5979,6/27/2021,Partial,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,66.08,659.18,6042,7/9/2021,Partial,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,66.08,4.69,6043,7/9/2021,Partial,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,48.021,2584.4,6423,7/30/2021,Full,,,,,,
18029,21964,312500,4/8/2021 0:00,7/30/2021 0:00,2500,48.021,19.35,6424,7/30/2021,Full,,,,,,
16165,30607,250000,3/11/2023 0:00,5/8/2023 0:00,1900,172,731,17829,5/8/2023,Full,,,,,,
19682,38366,240000,2/26/2023 0:00,5/1/2023 0:00,1600,121.55,1300.21,17668,5/1/2023,Full,,,,,,
19692,38737,254448,12/13/2022 0:00,4/12/2023 0:00,2450,67.8,355.4,16602,3/7/2023,Partial,,,,,,
19692,38737,254448,12/13/2022 0:00,4/12/2023 0:00,2450,54,423.5,16894,3/21/2023,Partial,,,,,,
19692,38737,254448,12/13/2022 0:00,4/12/2023 0:00,2450,46.5,435.34,17203,4/4/2023,Partial,,,,,,
19692,38737,254448,12/13/2022 0:00,4/12/2023 0:00,2450,43.5,2167.9,17818,4/12/2023,Full,,,,,,
15217,32939,80000,9/18/2022 0:00,11/26/2022 0:00,700,175,310,15256,11/26/2022,Full,,,,,,
17746,36586,315000,11/5/2022 0:00,2/2/2023 0:00,30000,139.2,524.86,15572,1/3/2023,Partial,,,,,,
17746,36586,315000,11/5/2022 0:00,2/2/2023 0:00,30000,139.2,1.99,15573,1/3/2023,Partial,,,,,,
17746,36586,315000,11/5/2022 0:00,2/2/2023 0:00,30000,98.69,787.87,15932,1/22/2023,Partial,,,,,,
17746,36586,315000,11/5/2022 0:00,2/2/2023 0:00,30000,98.69,14.01,15933,1/22/2023,Partial,,,,,,
17746,36586,315000,11/5/2022 0:00,2/2/2023 0:00,30000,84.1,1949.4,16181,2/2/2023,Full,,,,,,
17746,36586,315000,11/5/2022 0:00,2/2/2023 0:00,30000,84.1,66.5,16182,2/2/2023,Full,,,,,,
20663,30610,320000,2/26/2022 0:00,4/24/2022 0:00,1450,133,245.6,10382,4/24/2022,Partial,,,,,,
20663,30610,320000,2/26/2022 0:00,4/24/2022 0:00,1450,133,1329.2,10383,4/24/2022,Full,,,,,,
16051,32217,250000,9/23/2022 0:00,11/27/2022 0:00,1920,89,300,14789,11/26/2022,Full,,,,,,
16051,32217,250000,9/23/2022 0:00,11/27/2022 0:00,1920,89,300,14973,11/26/2022,Full,,,,,,
9090,34728,300000,8/1/2022 0:00,11/24/2022 0:00,4999.9,19.9,5639,14938,11/24/2022,Full,,,,,,
19683,31374,50000,3/22/2022 0:00,5/18/2022 0:00,256,168,320,10734,5/17/2022,Full,,,,,,
20953,27104,423384,11/26/2021 0:00,2/4/2022 0:00,3335,96.16,1368.69,9227,1/19/2022,Partial,,,,,,
20953,27104,423384,11/26/2021 0:00,2/4/2022 0:00,3335,56.05,3216.56,9421,2/4/2022,Full,,,,,,
20953,27104,423384,11/26/2021 0:00,2/4/2022 0:00,3335,56.05,46,9422,2/4/2022,Full,,,,,,
20953,27104,423384,11/26/2021 0:00,2/4/2022 0:00,3335,56.05,107.22,9423,2/4/2022,Full,,,,,,
13791,12087,223000,10/1/2022 0:00,12/9/2022 0:00,1600,110,526.37,15173,11/25/2022,Partial,,,,,,
13791,12087,223000,10/1/2022 0:00,12/9/2022 0:00,1600,77,937.89,15174,12/9/2022,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,130,407.22,15662,1/9/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,190,18.08,15760,1/9/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,94,630.02,15822,1/17/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,94,554.6,15871,1/17/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,63,294.06,16183,2/3/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,63,14.78,16184,2/3/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,175,1.42,16201,2/3/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,175,1.78,16205,2/3/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,190,75.42,16332,1/17/2023,Partial,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54.7,1621.4,16429,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54,3,16434,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54,3,16435,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,113,33.81,16436,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,113,1.25,16438,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54.7,25.58,16454,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,113,2.1,16458,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54.7,10,16462,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54.7,7,16463,2/19/2023,Full,,,,,,
19252,36829,312076,11/15/2022 0:00,2/19/2023 0:00,706.5,54.7,1.2,16464,2/19/2023,Full,,,,,,
21662,33328,350000,4/20/2023 0:00,6/24/2023 0:00,1806,38,3940,18296,5/30/2023,Partial,,,,,,
21662,33328,350000,4/20/2023 0:00,6/24/2023 0:00,1806,33,3300,19159,6/24/2023,Full,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,80,275.18,13523,10/3/2022,Partial,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,80,94.69,13524,10/3/2022,Partial,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,61,378.58,13939,10/15/2022,Full,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,84,27.74,13995,10/15/2022,Full,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,61,53.81,13996,10/15/2022,Full,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,80,94.69,14098,10/3/2022,Partial,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,61,378.54,14099,10/15/2022,,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,84,27.74,14100,10/15/2022,,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,84,53.81,14101,10/15/2022,Full,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,61,378.54,14488,10/15/2022,Full,,,,,,
20526,22418,250000,7/24/2022 0:00,10/15/2022 0:00,1200,84,27.74,14489,10/15/2022,Full,,,,,,
17563,32637,154923,5/13/2022 0:00,7/24/2022 0:00,2025,109.05,1634.93,12117,7/24/2022,Full,,,,,,
17563,32637,154923,5/13/2022 0:00,7/24/2022 0:00,2025,109.05,5.56,12118,7/24/2022,Full,,,,,,
9094,32273,40000,5/4/2022 0:00,6/21/2022 0:00,506,270,115,11591,6/21/2022,Full,,,,,,
14824,31333,2543,3/20/2022 0:00,7/4/2022 0:00,7,100,0.59,11624,7/4/2022,Full,,,,,,
18224,38367,240000,2/26/2023 0:00,5/1/2023 0:00,1600,134.18,1145.39,17669,5/1/2023,Full,,,,,,
9105,19152,865150,7/1/2022 0:00,10/10/2022 0:00,5744,105,2127.34,14145,8/23/2022,Partial,,,,,,
9105,19152,865150,7/1/2022 0:00,10/10/2022 0:00,5744,69.2,1864.6,14146,9/3/2022,Partial,,,,,,
9105,19152,865150,7/1/2022 0:00,10/10/2022 0:00,5744,50,2173.1,14147,9/13/2022,Partial,,,,,,
9105,19152,865150,7/1/2022 0:00,10/10/2022 0:00,5744,41,1778.8,14148,9/27/2022,Partial,,,,,,
9105,19152,865150,7/1/2022 0:00,10/10/2022 0:00,5744,34,9513.6,14149,10/10/2022,Full,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,88,397.25,15015,12/10/2022,Partial,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,88,6.24,15016,12/10/2022,Partial,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,69,2511.48,15333,12/23/2022,Full,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,69,170.67,15334,12/23/2022,Full,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,74,1014.81,15474,12/19/2022,Partial,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,74,9.79,15475,12/19/2022,Partial,,,,,,
12862,33525,364943,10/10/2022 0:00,12/23/2022 0:00,1600.02,69,9.35,15476,12/23/2022,Full,,,,,,
15868,7371,308200,9/19/2022 0:00,1/20/2023 0:00,2000,160.7,252.5,15583,11/23/2022,Partial,,,,,,
15868,7371,308200,9/19/2022 0:00,1/20/2023 0:00,2000,111.8,514,15601,12/14/2022,Partial,,,,,,
15868,7371,308200,9/19/2022 0:00,1/20/2023 0:00,2000,87,301.9,15742,1/3/2023,Partial,,,,,,
15868,7371,308200,9/19/2022 0:00,1/20/2023 0:00,2000,79.7,2046.3,16133,1/20/2023,Full,,,,,,
21413,32215,380000,6/30/2022 0:00,9/29/2022 0:00,2700,110,450,13027,9/7/2022,Partial,,,,,,
21413,32215,380000,6/30/2022 0:00,9/29/2022 0:00,2700,75,380,13331,9/21/2022,Partial,,,,,,
21413,32215,380000,6/30/2022 0:00,9/29/2022 0:00,2700,62,238.71,13411,9/29/2022,Full,,,,,,
21413,32215,380000,6/30/2022 0:00,9/29/2022 0:00,2700,92,170.95,13412,9/29/2022,Full,,,,,,
17112,14351,228600,9/10/2022 0:00,12/21/2022 0:00,1339.96,64.22,951.55,14607,11/19/2022,Partial,,,,,,
17112,14351,228600,9/10/2022 0:00,12/21/2022 0:00,1339.96,101,54.55,14608,11/19/2022,Partial,,,,,,
17112,14351,228600,9/10/2022 0:00,12/21/2022 0:00,1339.96,50.17,978.1,14873,12/3/2022,Partial,,,,,,
17112,14351,228600,9/10/2022 0:00,12/21/2022 0:00,1339.96,82,69,14874,12/3/2022,Partial,,,,,,
17112,14351,228600,9/10/2022 0:00,12/21/2022 0:00,1339.96,42.47,871.6,15041,12/12/2022,Partial,,,,,,
17112,14351,228600,9/10/2022 0:00,12/21/2022 0:00,1339.96,72,54.4,15042,12/12/2022,Partial,,,,,,
18675,18351,746897,11/4/2021 0:00,1/8/2022 0:00,3640,72.35,10356.59,9383,1/8/2022,Full,,,,,,
18028,32245,100000,6/9/2022 0:00,9/19/2022 0:00,1500,57,300,13121,9/2/2022,Partial,,,,,,
18028,32245,100000,6/9/2022 0:00,9/19/2022 0:00,1500,41,511.23,13660,9/19/2022,Full,,,,,,
16398,36117,436320,8/14/2022 0:00,12/3/2022 0:00,3025,81,877.48,14121,10/22/2022,Partial,,,,,,
16398,36117,436320,8/14/2022 0:00,12/3/2022 0:00,3025,62.2,869.55,14300,11/3/2022,Partial,,,,,,
16398,36117,436320,8/14/2022 0:00,12/3/2022 0:00,3025,44.1,1117.15,14625,11/20/2022,Partial,,,,,,
16398,36117,436320,8/14/2022 0:00,12/3/2022 0:00,3025,38,6513.34,14856,12/3/2022,Full,,,,,,
18609,31480,177684,6/3/2022 0:00,7/24/2022 0:00,1000,117.74,375.69,12154,7/24/2022,Full,,,,,,
18609,31480,177684,6/3/2022 0:00,7/24/2022 0:00,1000,117.74,26.08,12155,7/24/2022,Full,,,,,,
16335,31875,191416,5/11/2022 0:00,7/23/2022 0:00,2319,132.55,1236.25,12077,7/23/2022,Full,,,,,,
19670,34720,300000,10/21/2022 0:00,2/9/2023 0:00,4999.9,18.9,4946,16317,2/9/2023,Full,,,,,,
19044,7367,352000,9/10/2022 0:00,1/17/2023 0:00,3080,159.9,319.4,15579,11/15/2022,Partial,,,,,,
19044,7367,352000,9/10/2022 0:00,1/17/2023 0:00,3080,122,644,15596,11/29/2022,Partial,,,,,,
19044,7367,352000,9/10/2022 0:00,1/17/2023 0:00,3080,96.4,1108,15597,12/19/2022,Partial,,,,,,
19044,7367,352000,9/10/2022 0:00,1/17/2023 0:00,3080,78,360,15747,1/10/2023,Partial,,,,,,
19044,7367,352000,9/10/2022 0:00,1/17/2023 0:00,3080,70,2778.97,16130,1/17/2023,Full,,,,,,
17274,34688,250000,12/3/2022 0:00,3/15/2023 0:00,4999.9,28.1,5138,17258,3/15/2023,Full,,,,,,
12856,20914,168275,7/19/2022 0:00,9/29/2022 0:00,1512,105.94,138.79,13293,9/18/2022,Partial,,,,,,
12856,20914,168275,7/19/2022 0:00,9/29/2022 0:00,1512,75.88,1299.47,13480,9/29/2022,Full,,,,,,
12856,20914,168275,7/19/2022 0:00,9/29/2022 0:00,1512,75.88,58.28,13481,9/29/2022,Full,,,,,,
18751,34575,150000,2/1/2022 0:00,4/11/2022 0:00,1225,100,2000,12670,4/11/2022,Failed,,,,,,
12505,12574,310200,5/16/2022 0:00,8/3/2022 0:00,3000,95.87,571.27,12566,7/20/2022,Partial,,,,,,
12505,12574,310200,5/16/2022 0:00,8/3/2022 0:00,3000,75.15,386.06,12567,8/2/2022,Partial,,,,,,
12505,12574,310200,5/16/2022 0:00,8/3/2022 0:00,3000,73.49,3748.04,12568,8/3/2022,Full,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,91,692.18,17940,5/17/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,170,4.57,17991,5/17/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,91,0.39,18008,5/17/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,91,0.11,18094,5/17/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,74,659.31,18193,5/27/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,160,0.96,18194,5/27/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,54,519.35,18581,6/13/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,140,0.91,18582,6/13/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,54,4.08,18583,6/13/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,49,445.48,18813,6/21/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,49,8.81,18814,6/21/2023,Partial,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,46,2039.88,19141,7/1/2023,Full,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,71,132.71,19142,7/1/2023,Full,,,,,,
19684,38250,325000,3/13/2023 0:00,7/1/2023 0:00,2500,46,226.11,19143,7/1/2023,Full,,,,,,
18367,12568,235600,5/16/2022 0:00,8/3/2022 0:00,2200,111.77,338.66,12559,7/20/2022,Partial,,,,,,
18367,12568,235600,5/16/2022 0:00,8/3/2022 0:00,2200,90.38,198.15,12560,8/2/2022,Partial,,,,,,
18367,12568,235600,5/16/2022 0:00,8/3/2022 0:00,2200,82.96,1743.2,12561,8/3/2022,Full,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,153,378.82,15666,1/9/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,190,26,15753,1/9/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,190,10.2,15761,1/9/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,130,557.46,15812,1/16/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,130,492.54,15862,1/16/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,130,15,15866,1/16/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,180,47.7,15952,1/16/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,180,0.52,15983,1/16/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,180,1.7,15986,1/17/2023,Partial,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,113,1370.42,16092,1/24/2023,Full,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,113,2.7,16093,1/24/2023,Full,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,245,27.94,16097,1/24/2023,Full,,,,,,
20409,36835,283098,11/15/2022 0:00,1/24/2023 0:00,706.5,113.6,2.86,16116,1/24/2023,Full,,,,,,
14097,12088,240000,5/14/2022 0:00,8/5/2022 0:00,1600,180,147.28,12297,8/5/2022,Full,,,,,,
14097,12088,240000,5/14/2022 0:00,8/5/2022 0:00,1600,90,1044.41,12298,8/5/2022,Full,,,,,,
16050,32214,130000,4/20/2022 0:00,6/26/2022 0:00,1000,123,300,12051,6/26/2022,Full,,,,,,
19688,34722,300000,7/29/2022 0:00,12/26/2022 0:00,4999.9,26,3475,15455,12/26/2022,Full,,,,,,
18025,35565,210000,11/14/2022 0:00,2/12/2023 0:00,1400,135,354.5,16069,1/30/2023,Partial,,,,,,
18025,35565,210000,11/14/2022 0:00,2/12/2023 0:00,1400,125.92,590.77,16349,2/12/2023,Full,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,116.37,311.65,5909,6/18/2021,Partial,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,116.37,0.5,5910,6/18/2021,Partial,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,83.69,369.26,6008,6/30/2021,Partial,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,83.69,2.66,6009,6/30/2021,Partial,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,70.74,397.59,6010,7/8/2021,Partial,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,70.74,4.8,6011,7/8/2021,Partial,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,51.982,2586.8,6443,7/28/2021,Full,,,,,,
19247,21975,247500,4/8/2021 0:00,7/28/2021 0:00,2000,51.982,90.8,6444,7/28/2021,Full,,,,,,
12853,31471,198768,4/19/2022 0:00,7/25/2022 0:00,1000,36.99,729.63,12158,7/25/2022,Full,,,,,,
12853,31471,198768,4/19/2022 0:00,7/25/2022 0:00,1000,36.99,4.01,12159,7/25/2022,Full,,,,,,
18753,31454,194122,5/11/2022 0:00,7/22/2022 0:00,1000,145.1,1235.23,12082,7/22/2022,Full,,,,,,
18753,31454,194122,5/11/2022 0:00,7/22/2022 0:00,1000,145.1,2.21,12083,7/22/2022,Full,,,,,,
20190,32218,147000,9/23/2022 0:00,12/2/2022 0:00,840,69,300,14972,12/2/2022,Full,,,,,,
21347,38763,370760,2/10/2023 0:00,6/3/2023 0:00,2852,90.8,477.54,18243,5/3/2023,Partial,,,,,,
21347,38763,370760,2/10/2023 0:00,6/3/2023 0:00,2852,81.1,508.84,18244,5/16/2023,Partial,,,,,,
21347,38763,370760,2/10/2023 0:00,6/3/2023 0:00,2852,75.28,477.68,18337,5/30/2023,Partial,,,,,,
21347,38763,370760,2/10/2023 0:00,6/3/2023 0:00,2852,75.28,1183.6,18526,6/3/2023,Full,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,111.76,338.11,13267,9/19/2022,Partial,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,11.76,1.28,13277,9/19/2022,Partial,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,91.23,292.14,13459,9/30/2022,Partial,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,91.23,4.62,13470,9/30/2022,Partial,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,79.62,592.2,13672,10/11/2022,Partial,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,79.62,15.42,13673,10/11/2022,Partial,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,69.58,4688.31,14059,10/25/2022,Full,,,,,,
16880,20901,449240,7/20/2022 0:00,10/25/2022 0:00,3708.15,69.58,219.88,14060,10/25/2022,Full,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,97.91,235.25,11154,6/18/2022,Partial,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,97.91,10.36,11161,6/18/2022,Partial,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,65.88,329.39,11358,6/30/2022,Partial,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,65.88,8.73,11359,6/30/2022,Partial,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,38.5,996.21,12165,7/26/2022,Full,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,38.5,13.44,12166,7/26/2022,Full,,,,,,
18834,31463,178178,4/19/2022 0:00,7/26/2022 0:00,1000,38.5,2,12193,7/26/2022,Full,,,,,,
14438,37100,75000,2/19/2023 0:00,4/21/2023 0:00,399,250,170,17542,4/21/2023,Full,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,106.5,298.33,13292,9/18/2022,Partial,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,106.5,1.95,13302,9/18/2022,Partial,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,83,160.28,13484,9/29/2022,Partial,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,83,2.78,13495,9/29/2022,Partial,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,68.1,246.13,13658,10/10/2022,Partial,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,68.1,8,13659,10/10/2022,Partial,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,57.2,3133.36,13926,10/21/2022,Full,,,,,,
12357,20913,289302,7/19/2022 0:00,10/21/2022 0:00,2655,57.2,148.62,13927,10/21/2022,Full,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,81.42,667.59,13133,9/14/2022,Partial,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,81.42,4.92,13134,9/14/2022,Partial,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,50.7,2662.3,13713,10/12/2022,Full,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,68.3,28.3,13714,10/12/2022,Full,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,50.7,21.7,13715,10/12/2022,Full,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,68.3,7.8,13728,10/12/2022,Full,,,,,,
19049,13249,175000,6/30/2022 0:00,10/12/2022 0:00,2256.25,68.3,7,13841,10/17/2022,finishing (pengesatan),,,,,,
16465,12085,240000,5/10/2022 0:00,8/5/2022 0:00,1600,110,422.11,11902,7/16/2022,Partial,,,,,,
16465,12085,240000,5/10/2022 0:00,8/5/2022 0:00,1600,188,233.52,12295,8/5/2022,Full,,,,,,
16465,12085,240000,5/10/2022 0:00,8/5/2022 0:00,1600,90,891.17,12296,8/5/2022,Full,,,,,,
16465,12085,240000,5/10/2022 0:00,8/5/2022 0:00,1600,188,44.92,12300,7/16/2022,Partial,,,,,,
7616,32233,100000,6/24/2022 0:00,9/15/2022 0:00,900,54,500,13545,9/15/2022,Full,,,,,,
7616,32233,100000,6/24/2022 0:00,9/15/2022 0:00,900,70,200,13546,9/2/2022,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,121,300.89,5433,6/11/2021,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,121,1,5459,6/11/2021,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,80,506.04,5966,6/27/2021,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,80,0.66,5967,6/27/2021,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,63.38,573.53,6034,7/9/2021,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,63.38,4.69,6035,7/9/2021,Partial,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,52.964,2688.4,6415,7/30/2021,Full,,,,,,
20669,21959,312500,4/7/2021 0:00,7/30/2021 0:00,2500,52.964,44.33,6416,7/30/2021,Full,,,,,,
15402,31651,194000,12/20/2021 0:00,3/29/2022 0:00,1200,109,536.61,10157,2/21/2022,Partial,,,,,,
15402,31651,194000,12/20/2021 0:00,3/29/2022 0:00,1200,78,488.45,10158,3/7/2022,Partial,,,,,,
15402,31651,194000,12/20/2021 0:00,3/29/2022 0:00,1200,59,655.11,10159,3/21/2022,Partial,,,,,,
15402,31651,194000,12/20/2021 0:00,3/29/2022 0:00,1200,47,681.55,10160,3/28/2022,Full,,,,,,
16159,33516,170000,6/16/2022 0:00,9/6/2022 0:00,750,76,1300,13163,8/17/2022,Partial,,,,,,
16159,33516,170000,6/16/2022 0:00,9/6/2022 0:00,750,47,700,13164,9/6/2022,Full,,,,,,
20614,38725,206332,12/6/2022 0:00,4/11/2023 0:00,2112,65.2,437.3,16609,3/9/2023,Partial,,,,,,
20614,38725,206332,12/6/2022 0:00,4/11/2023 0:00,2112,47,514.05,16900,3/21/2023,Partial,,,,,,
20614,38725,206332,12/6/2022 0:00,4/11/2023 0:00,2112,37,384.2,17199,4/8/2023,Partial,,,,,,
20614,38725,206332,12/6/2022 0:00,4/11/2023 0:00,2112,33.8,2506.1,17824,4/11/2023,Full,,,,,,
20024,37063,160000,12/4/2022 0:00,4/18/2023 0:00,1600,73.45,873.84,16537,2/26/2023,Partial,,,,,,
20024,37063,160000,12/4/2022 0:00,4/18/2023 0:00,1600,130,7.84,16538,2/26/2023,Partial,,,,,,
20024,37063,160000,12/4/2022 0:00,4/18/2023 0:00,1600,57.2,855.46,16676,3/12/2023,Partial,,,,,,
